안심식당번호,시도명,시군구명,사업장명,정제도로명주소,정제지번주소,상세주소,업종명,업종상세명,전화번호,선정여부구분,취소일자,비고사항,수정일,정제우편번호,정제WGS84위도,정제WGS84경도
9720,경기도,이천시,엄지장수촌,경기도 이천시 마장면 덕평로 816-40,경기도 이천시 마장면 덕평리 104번지,1층,일반음식점,한식,031-635-8895,Y,,,,17389,37.23151825,127.3687344
14120,경기도,시흥시,더소풍,경기도 시흥시 하상로8번길 12,경기도 시흥시 하상동 374-1번지,,일반음식점,한식,,Y,,,,14977,37.39142783,126.8138606
14122,경기도,시흥시,마르,경기도 시흥시 금화로202번길 166,경기도 시흥시 산현동 284-6번지,,일반음식점,서양식,,Y,,,,14990,37.37764564,126.8327131
14124,경기도,수원시,봉추찜닭영통점,경기도 수원시 영통구 청명남로 21,경기도 수원시 영통구 영통동 998-6번지,아셈프라자 106호,일반음식점,한식,031-202-0045,Y,,,,16704,37.25203644,127.0744672
14126,경기도,시흥시,수코미치배곧신도시점,경기도 시흥시 서울대학로278번길 25-18,경기도 시흥시 정왕동 2517번지,다인로얄팰리스 배곧3차 211호~214호,일반음식점,일식,,Y,,,,15010,37.36976891,126.7291409
14128,경기도,시흥시,양콩당,경기도 시흥시 배곧4로 32-33,경기도 시흥시 정왕동 2476번지,파크뷰2 2층 205호,일반음식점,서양식,,Y,,,,15010,37.37806957,126.7248656
14129,경기도,시흥시,웰빙식당금이점,경기도 시흥시 금화로627번길 17,경기도 시흥시 금이동 274-3번지,,일반음식점,한식,,Y,,,,14980,37.39822901,126.8336266
14131,경기도,시흥시,으뜸남도맛집,경기도 시흥시 마유로446번길 18,경기도 시흥시 정왕동 2310-1번지,103호,일반음식점,한식,,Y,,,,15049,37.35356787,126.7439626
14133,경기도,시흥시,조개포차,경기도 시흥시 오이도로 215,경기도 시흥시 정왕동 2031-17번지,1층. 2층,일반음식점,한식,,Y,,,,15015,37.34183047,126.6866509
14135,경기도,시흥시,조마루감자탕대야점,경기도 시흥시 은행로173번길 5,경기도 시흥시 대야동 579-4 번지,1층,일반음식점,한식,,Y,,,,14914,37.44579384,126.7978086
14137,경기도,시흥시,조선우베니스점,경기도 시흥시 서울대학로278번길 61,경기도 시흥시 정왕동 2537-2번지,베니스스퀘어 T동 352호,일반음식점,한식,,Y,,,,15011,37.36819261,126.7306929
2644,경기도,양주시,제이 라이스,경기도 양주시 평화로 1713,경기도 양주시 회정동 98번지,양주이마트,일반음식점_외,기타 음식점업,,Y,,,,11435,37.84176966,127.0538943
2645,경기도,양주시,김밥제일가 양주점,경기도 양주시 평화로 1713,경기도 양주시 회정동 98번지,양주이마트,일반음식점_외,기타 음식점업,,Y,,,,11435,37.84176966,127.0538943
2646,경기도,양주시,육우동,경기도 양주시 평화로 1713,경기도 양주시 회정동 98번지,양주이마트,일반음식점,일식,,Y,,,,11435,37.84176966,127.0538943
2647,경기도,양주시,소미,경기도 양주시 평화로 1713,경기도 양주시 회정동 98번지,양주이마트,일반음식점,한식,031-860-0123,Y,,,,11435,37.84176966,127.0538943
2648,경기도,여주시,여주강릉휴게소 맛있는 돈가스,경기도 여주시 가남읍 여주남로 722,경기도 여주시 가남읍 본두리 689-1번지,,일반음식점,서양식,031-882-3120,Y,,,,12656,37.23771889,127.5683102
2650,경기도,여주시,여주강릉방향 휴게소 여주미가,경기도 여주시 가남읍 여주남로 722,경기도 여주시 가남읍 본두리 689-1번지,,일반음식점,한식,031-882-3120,Y,,,,12656,37.23771889,127.5683102
2651,경기도,여주시,여주강릉휴게소 여흥옥,경기도 여주시 가남읍 여주남로 722,경기도 여주시 가남읍 본두리 689-1번지,,일반음식점,한식,031-882-3120,Y,,,,12656,37.23771889,127.5683102
2653,경기도,여주시,여주축농협 한우프라자,경기도 여주시 강변북로 50,경기도 여주시 오학동 359-1번지,,일반음식점,한식,031-886-1592,Y,,,,12639,37.30203569,127.6459894
2655,경기도,여주시,여주家푸드코드,경기도 여주시 가남읍 화평길 116,경기도 여주시 가남읍 본두리 677-2번지,,일반음식점,한식,,Y,,,,12649,37.23981034,127.5679852
2657,경기도,여주시,강계봉진막국수,경기도 여주시 대신면 천서리길 26,경기도 여주시 대신면 천서리 419-2번지,,일반음식점,한식,031-882-8300,Y,,모범음식점,,12608,37.40319738,127.5489582
2659,경기도,여주시,개성집,경기도 여주시 현암로 13,경기도 여주시 현암동 668-6번지,,일반음식점,한식,,Y,,모범음식점,,12638,37.31219245,127.6323312
2660,경기도,여주시,나들목,경기도 여주시 세종로 488-9,경기도 여주시 점봉동 332-1번지,,일반음식점,한식,,Y,,모범음식점,,12653,37.25609969,127.6465322
2662,경기도,여주시,토리샘,경기도 여주시 점동면 어우실길 67,경기도 여주시 점동면 관한리 419번지,,일반음식점,한식,,Y,,모범음식점,,12668,37.15205237,127.6585498
2664,경기도,오산시,정담명가남원추어탕,경기도 오산시 외삼미로 162-4,경기도 오산시 외삼미동 128-3번지,,일반음식점,한식,031-265-3651,Y,,,,18111,37.19899011,127.062415
2666,경기도,오산시,보나카바,경기도 오산시 외삼미로152번길 57-29,경기도 오산시 외삼미동 119-12번지,,일반음식점,서양식,031-377-5777,Y,,,,18111,37.19547552,127.0651058
8319,경기도,오산시,에그풀(eggful),경기도 오산시 내삼미로79번길 31,경기도 오산시 수청동 617-2번지 시너지타워 101호,,일반음식점,서양식,070-4145-8097,Y,,,,18114,37.17071175,127.0645381
8321,경기도,오산시,한우생각,경기도 오산시 내삼미로79번길 11,경기도 오산시 수청동 621-1번지,선우중앙타워101호,일반음식점,한식,031-374-5678,Y,,,,18114,37.1690288,127.0652686
8322,경기도,의왕시,농군의집,경기도 의왕시 오매기백운산길 54-13,경기도 의왕시 오전동 745번지,,일반음식점,서양식,031-456-0228,Y,,,,16065,37.35609971,126.9980337
8324,경기도,의왕시,오봉산장,경기도 의왕시 오봉산길 23,경기도 의왕시 고천동 425-2번지,,일반음식점,한식,031-457-5650,Y,,,,16075,37.34937423,126.962874
8326,경기도,의왕시,원조포일감자탕,경기도 의왕시 내손순환로 161,경기도 의왕시 내손동 667-1번지,101호,일반음식점,한식,031-423-0558,Y,,,,16028,37.38818838,126.9833037
8328,경기도,의왕시,정성담,경기도 의왕시 고산로 1,경기도 의왕시 고천동 317번지,,일반음식점,한식,031-458-2300,Y,,,,16074,37.35198052,126.9711657
8330,경기도,의왕시,풍경,경기도 의왕시 왕소나무길 7,경기도 의왕시 월암동 594-8번지,,일반음식점_외,기타 음식점업,031-461-3500,Y,,,,16107,37.30448157,126.9561184
2372,경기도,고양시,베이징코야일산점,경기도 고양시 일산서구 중앙로 1376,경기도 고양시 일산서구 주엽동 75번지 한양상가,강선마을상가동 3층 B-3-6.7.8.9.10,일반음식점,중식,031-917-5292,Y,,,,10366,37.66726373,126.7669499
2375,경기도,고양시,황치칼국수,경기도 고양시 일산서구 호수로856번길 16-18,경기도 고양시 일산서구 대화동 2298-6번지,1층,일반음식점,한식,031-911-9745,Y,,,,10383,37.67081103,126.7491353
2377,경기도,고양시,굴토리,경기도 고양시 일산서구 호수로856번길 7-13,경기도 고양시 일산서구 대화동 2302-1번지,1층,일반음식점,한식,031-924-1221,Y,,,,10383,37.67116855,126.7472493
2379,경기도,고양시,칭찐,경기도 고양시 일산서구 호수로838번길 7-14,경기도 고양시 일산서구 대화동 2292-10번지,,일반음식점,중식,031-976-0555,Y,,,,10383,37.67055947,126.7492625
2381,경기도,고양시,궁돌아구찜,경기도 고양시 일산서구 탄중로 246,경기도 고양시 일산서구 탄현동 1592-2번지,2층,일반음식점,한식,031-911-1108,Y,,,,10345,37.69323923,126.7726831
2383,경기도,고양시,정통중화요리남궁,경기도 고양시 일산서구 일산로 682,경기도 고양시 일산서구 대화동 2101번지,2층~4층,일반음식점,중식,031-911-3773,Y,,,,10367,37.68211454,126.7535463
2385,경기도,고양시,뻬뽈리,경기도 고양시 일산서구 탄현로6번길 25,경기도 고양시 일산서구 탄현동 1600-16번지,,일반음식점,서양식,031-916-4233,Y,,,,10345,37.69326012,126.7746111
2387,경기도,고양시,본가갈비,경기도 고양시 일산서구 덕이로 84-14,경기도 고양시 일산서구 덕이동 522번지,1층. 2층,일반음식점,한식,031-923-3651,Y,,,,10236,37.69154264,126.7507524
2389,경기도,광주시,탐앤탐스 경기광주점,경기도 광주시 경안로 10,경기도 광주시 경안동 23번지,2층,일반음식점_외,기타 음식점업,031-761-0334,Y,,,,12756,37.41019189,127.2594578
2392,경기도,광주시,곤트란쉐리에,경기도 광주시 경안로 10,경기도 광주시 경안동 23번지,1층,일반음식점_외,기타 음식점업,031-768-5400,Y,,,,12756,37.41019189,127.2594578
2394,경기도,광주시,어시장,경기도 광주시 송정로 62,경기도 광주시 탄벌동 32-2번지,,일반음식점,일식,031-761-5566,Y,,,,12739,37.41750591,127.252586
2396,경기도,광주시,미스터피자 곤지암점,경기도 광주시 곤지암읍 곤지암로 59,경기도 광주시 곤지암읍 곤지암리 445-6번지,,일반음식점,서양식,031-763-2027,Y,,,,12804,37.34946706,127.3401441
2398,경기도,군포시,남도연,경기도 군포시 산본로323번길 4-17,경기도 군포시 산본동 1130번지,군포프라자 201호,일반음식점,한식,031-395-9872,Y,,,,15865,37.36001327,126.93258
2496,경기도,부천시,어가참치,경기도 부천시 석천로 182,경기도 부천시 중동 1158번지,3층,일반음식점,일식,032-324-3737,Y,,,,14547,37.50364847,126.7632465
2498,경기도,부천시,부천 위브더스테이트 본죽,경기도 부천시 신흥로 150,경기도 부천시 중동 1113번지,두산위브더스테이트 701동 124호,일반음식점,한식,032-621-8333,Y,,,,14574,37.49764778,126.7782158
2501,경기도,부천시,경인로570 숯불구이,경기도 부천시 경인로 570,경기도 부천시 괴안동 187-1번지,1층,일반음식점,한식,032-710-7555,Y,,,,14678,37.48646243,126.8177205
2503,경기도,성남시,무궁화 한우생고기,경기도 성남시 중원구 둔촌대로101번길 3,경기도 성남시 중원구 성남동 4126번지,금강빌딩 1층,일반음식점,한식,031-756-5704,Y,,,,13365,37.42999468,127.1301119
2505,경기도,성남시,돌쌈장작구이,,경기도 성남시 중원구 하대원동 111번지 비제이위채아파트,101호~103호,일반음식점,한식,031-755-3392,Y,,,,13386,37.4293781,127.1376652
4576,경기도,광주시,궁뜰사랑채,경기도 광주시 도척면 궁평하천길 38,경기도 광주시 도척면 궁평리 2-5번지,,일반음식점,한식,031-766-0987,Y,,,,12811,37.33983407,127.3356487
4843,경기도,하남시,뒷고기전문미소돼지,경기도 하남시 덕풍동로 63,경기도 하남시 덕풍동 297-12번지,1층. 2층,일반음식점,한식,031-791-9295,Y,,,,12936,37.54806824,127.2051741
4846,경기도,하남시,참숯화로왕갈비,경기도 하남시 검단산로218번길 15,경기도 하남시 창우동 288-2번지,1층,일반음식점,한식,031-792-1351,Y,,,,13023,37.53421617,127.2284771
4848,경기도,하남시,리향(춘궁점),경기도 하남시 서하남로 441,경기도 하남시 춘궁동 306-1번지,1층,일반음식점,중식,031-792-3552,Y,,,,13016,37.5225265,127.1886842
4850,경기도,하남시,몽뜨,경기도 하남시 월호로 56,경기도 하남시 덕풍동 51-1번지,2층,일반음식점_외,기타 음식점업,031-792-3788,Y,,,,12925,37.55413439,127.2088184
4852,경기도,하남시,포몬스 하남점,경기도 하남시 하남대로 747,경기도 하남시 신장동 570번지,하남 두산위브파크 106호. 107호,일반음식점_외,기타 음식점업,031-792-4190,Y,,,,12961,37.5380095,127.2126504
4855,경기도,하남시,오형제 손짜장,경기도 하남시 하남대로 999,경기도 하남시 풍산동 232-3번지,1층. 2층,일반음식점,중식,031-792-6430,Y,,,,12984,37.5480345,127.1885215
4857,경기도,하남시,하남어시장,경기도 하남시 미사동로40번길 29-6,경기도 하남시 미사동 438-2번지,2층. 3층,일반음식점,한식,031-792-8080,Y,,,,12900,37.57010822,127.2023242
3030,경기도,의정부시,봉평메밀촌,경기도 의정부시 민락로 409-6,경기도 의정부시 낙양동 321번지,1층,일반음식점,한식,031-853-4040,Y,,,,11770,37.75765816,127.112241
3032,경기도,의정부시,산호,경기도 의정부시 신흥로222번길 13,경기도 의정부시 의정부동 499-12번지,1층,일반음식점,한식,,Y,,,,11651,37.73617995,127.0443143
3034,경기도,의정부시,소담원 의정부1호점,경기도 의정부시 추동로1번길 34,경기도 의정부시 신곡동 676-2번지,1층,일반음식점,한식,,Y,,,,11740,37.74394988,127.056264
3036,경기도,의정부시,수원성,경기도 의정부시 호국로1519번길 2-33,경기도 의정부시 금오동 447-11번지,,일반음식점,한식,,Y,,,,11753,37.7539833,127.0713363
3038,경기도,의정부시,숯불초벌삼겹살 형제상회,경기도 의정부시 의정로 189,경기도 의정부시 가능동 672-47번지,1층,일반음식점,한식,,Y,,,,11675,37.7497414,127.0342079
3041,경기도,의정부시,아빠딸 소머리국밥,경기도 의정부시 가능로125번길 26,경기도 의정부시 의정부동 236-3번지,1층,일반음식점,한식,,Y,,,,11686,37.74816048,127.0448197
3043,경기도,의정부시,연화숯불양꼬지 아지치킨앤호프,경기도 의정부시 충의로57번길 6,경기도 의정부시 용현동 9-1번지,2층,일반음식점,한식,031-851-1501,Y,,,,11785,37.73710255,127.0867667
3045,경기도,의정부시,오시리,경기도 의정부시 비우로 60,경기도 의정부시 녹양동 154-42번지,인창빌딩 1층,일반음식점,한식,,Y,,,,11614,37.75792182,127.0333052
3047,경기도,의정부시,월남쌈 구이랑샤브랑(쌈채랑),경기도 의정부시 발곡로23번길 16,경기도 의정부시 신곡동 713-4번지,1층,일반음식점,한식,,Y,,,,11730,37.73203063,127.057663
3050,경기도,의정부시,장수원명물부대찌개,경기도 의정부시 망월로28번길 7,경기도 의정부시 호원동 119-67번지,1층,일반음식점,한식,,Y,,,,11645,37.70717778,127.044957
3052,경기도,의정부시,정미네식당,경기도 의정부시 금오로 9-3,경기도 의정부시 금오동 216-1번지,1층,일반음식점,한식,,Y,,,,11762,37.7534439,127.0667873
14138,경기도,시흥시,청춘조개,경기도 시흥시 오이도로 199-1,경기도 시흥시 정왕동 2030-11번지,1층,일반음식점,한식,,Y,,,,15015,37.34304147,126.687112
14139,경기도,시흥시,청춘조개별관,경기도 시흥시 오이도로 207-1,경기도 시흥시 정왕동 2031-22번지,2층,일반음식점,한식,,Y,,,,15015,37.34239067,126.6868481
14140,경기도,시흥시,탄광맥주배곧점,,경기도 시흥시 서울대학로 264번길,101호. 102호,일반음식점_외,기타 음식점업,,Y,,,,,,
14141,경기도,시흥시,파더스키친,경기도 시흥시 은계번영길 23,경기도 시흥시 은행동 646-10번지,은계타운 214호,일반음식점,한식,,Y,,,,14923,37.43714094,126.8039257
14142,경기도,시흥시,하남한우곱창,경기도 시흥시 배곧4로 22,경기도 시흥시 정왕동 2475-1번지,125호,일반음식점,한식,,Y,,,,15010,37.37757852,126.7269602
14143,경기도,시흥시,향원훠궈샤브샤브,경기도 시흥시 삼미시장1길 37,경기도 시흥시 신천동 743-2번지,2층 214호,일반음식점,한식,,Y,,,,14948,37.44097006,126.7825476
15159,경기도,의정부시,선비꼬마김밥의정부회룡역점,경기도 의정부시 외미로 95,경기도 의정부시 호원동 51-2번지,,일반음식점,한식,,Y,,,,11637,37.72459511,127.0459172
2973,경기도,의정부시,꼬지사께(의정부신곡점),경기도 의정부시 추동로5번길 30,경기도 의정부시 신곡동 675-2번지,,일반음식점,일식,,Y,,,,11740,37.74385279,127.0568094
2975,경기도,의정부시,동해바다횟집,경기도 의정부시 동일로824번길 22,경기도 의정부시 녹양동 108-20번지,,일반음식점,일식,,Y,,,,11758,37.76011526,127.0456661
2976,경기도,의정부시,유참치,경기도 의정부시 추동로23번길 19,경기도 의정부시 신곡동 671-12번지,1층,일반음식점,일식,,Y,,,,11740,37.74420715,127.0575678
2978,경기도,의정부시,태경수산,,경기도 의정부시 의정부동 550-6번지 세일빌라7차,102호,일반음식점,일식,,Y,,,,11625,37.73455334,127.038593
2980,경기도,의정부시,대양원,경기도 의정부시 녹양로 68-4,경기도 의정부시 녹양동 354-4번지,1층,일반음식점,중식,,Y,,,,11613,37.75683232,127.0335845
2982,경기도,의정부시,뽕스토리,경기도 의정부시 오목로35번길 35,경기도 의정부시 용현동 39-96번지 용현동다세대6호,1층,일반음식점,중식,031-853-3443,Y,,,,11791,37.73455724,127.0857481
2984,경기도,의정부시,텐미미,경기도 의정부시 경의로 66-1,경기도 의정부시 의정부동 592-3번지,1층,일반음식점,중식,,Y,,,,11654,37.73276741,127.0428826
2986,경기도,의정부시,거북이,경기도 의정부시 고산로195번길 65,경기도 의정부시 고산동 296번지,,일반음식점,한식,,Y,,,,11801,37.73934855,127.1083868
2988,경기도,의정부시,곱스타그램,경기도 의정부시 오목로225번길 51,경기도 의정부시 민락동 827-2번지,1층,일반음식점,한식,,Y,,,,11813,37.74702579,127.0970862
2989,경기도,의정부시,공덕골 순대국,경기도 의정부시 시민로121번길 85,경기도 의정부시 의정부동 155-7번지,1층,일반음식점,한식,,Y,,,,11692,37.74193685,127.0506918
2991,경기도,의정부시,기운내,경기도 의정부시 녹양로62번길 84,경기도 의정부시 녹양동 341-4번지,1층,일반음식점,한식,,N,,,,11613,37.75716183,127.0371471
2993,경기도,의정부시,김치돌생삼겹살,경기도 의정부시 발곡로3번길 17,경기도 의정부시 신곡동 703-14번지,1층,일반음식점,한식,,Y,,,,11729,37.73219163,127.0549383
2995,경기도,의정부시,낙지사랑,경기도 의정부시 용민로122번길 30,경기도 의정부시 민락동 556번지 산들빌,신들빌 201호,일반음식점,한식,,Y,,,,11808,37.73961865,127.0923481
2997,경기도,의정부시,능이버섯백숙(벅벅가든),경기도 의정부시 용민로122번길 18,경기도 의정부시 민락동 710-1번지,1층,일반음식점,한식,,Y,,,,11808,37.73979647,127.0916435
2999,경기도,의정부시,달인보쌈,경기도 의정부시 장곡로 470,경기도 의정부시 신곡동 670-1번지,,일반음식점,한식,,Y,,,,11740,37.74465388,127.0565209
3001,경기도,의정부시,대가 정육생고기식당,경기도 의정부시 금오로76번길 17,경기도 의정부시 금오동 450-8번지,1층. 2층,일반음식점,한식,,Y,,,,11754,37.75505728,127.0742135
8332,경기도,의왕시,코바코,경기도 의왕시 오전로 206,경기도 의왕시 오전동 104-10번지,108호,일반음식점,일식,031-429-3381,Y,,,,16050,37.35906903,126.9679654
8333,경기도,의정부시,금오식당,경기도 의정부시 호국로1483번길 10,경기도 의정부시 금오동 215-2번지,,일반음식점,한식,031-846-7584,Y,,,,11762,37.75305161,127.0655068
8334,경기도,의정부시,명가해물찜.칼국수,경기도 의정부시 충의로 43,경기도 의정부시 용현동 17번지,,일반음식점,한식,031-852-0546,Y,,,,11789,37.73569941,127.087603
8335,경기도,의정부시,무봉리토종순대국,경기도 의정부시 경의로 24,경기도 의정부시 의정부동 609-3번지,지상2층,일반음식점,한식,031-874-6778,Y,,,,11626,37.73259498,127.0379583
8336,경기도,의정부시,부산밀면,경기도 의정부시 평화로 323,경기도 의정부시 호원동 434-3번지,,일반음식점,한식,031-876-2114,Y,,,,11705,37.7208689,127.0472902
8338,경기도,의정부시,아사랑,경기도 의정부시 둔야로17번길 32,경기도 의정부시 의정부동 490-4번지,3층,일반음식점,중식,031-837-7773,Y,,,,11649,37.73761577,127.0380633
8340,경기도,의정부시,장수민촌,경기도 의정부시 승지로4번길 15,경기도 의정부시 민락동 746-1번지,,일반음식점,한식,031-853-2578,Y,,,,11810,37.73804804,127.0890881
8341,경기도,의정부시,조마루감자탕의정부점,경기도 의정부시 호국로 1329,경기도 의정부시 의정부동 9-24번지 외 4필지,,일반음식점,한식,031-848-1002,Y,,,,11688,37.74420314,127.0517337
8343,경기도,의정부시,큰집갈비,경기도 의정부시 평화로 309,경기도 의정부시 호원동 435-2번지,2층,일반음식점,한식,031-855-4754,Y,,,,11705,37.71954307,127.04706
8345,경기도,의정부시,홍이부대찌개,경기도 의정부시 호국로1309번길 12,경기도 의정부시 의정부동 214-50번지,,일반음식점,한식,031-846-5464,Y,,,,11689,37.74430329,127.0496333
8347,경기도,이천시,토사랑,경기도 이천시 증신로 155,경기도 이천시 증포동 371-1번지,,일반음식점,한식,031-635-4613,N,,,,17353,37.28949634,127.4517812
8349,경기도,이천시,이오로,경기도 이천시 중리천로70번길 13,경기도 이천시 중리동 211-10번지,,일반음식점,서양식,031-631-0702,Y,,,,17374,37.27865839,127.4446477
8351,경기도,이천시,독도볼태기,경기도 이천시 증신로 304,경기도 이천시 송정동 340-1번지,,일반음식점,한식,031-633-6888,Y,,,,17345,37.29788286,127.4397819
8353,경기도,이천시,옛날쌀밥집,경기도 이천시 경충대로 3066,경기도 이천시 사음동 641번지,,일반음식점,한식,031-633-3010,Y,,,,17308,37.30126067,127.4079819
8354,경기도,이천시,평창송정약수송어회집,경기도 이천시 아리역로 80,경기도 이천시 송정동 90-27번지,,일반음식점,한식,031-638-3861,Y,,,,17353,37.29197208,127.4446944
8356,경기도,포천시,오백국수포천시청점,경기도 포천시 신읍길 7,경기도 포천시 신읍동 58-5번지,,일반음식점,한식,031-532-1978,Y,,,,11147,37.89533951,127.2007918
4800,경기도,하남시,하남동래복국,경기도 하남시 미사대로 592,경기도 하남시 덕풍동 29-2번지,1층,일반음식점,한식,031-796-0855,Y,,,,12925,37.55439768,127.2095873
4802,경기도,하남시,맹박골 갈비예찬,경기도 하남시 하남대로 785,경기도 하남시 신장동 408-3번지,1층. 2층. 3층,일반음식점,한식,031-796-5335,Y,,,,12959,37.53994952,127.2098244
11713,경기도,의정부시,다림원,경기도 의정부시 신흥로 264,경기도 의정부시 의정부동 440-35번지,,일반음식점,한식,031-829-2200,Y,,,,11670,37.73964663,127.0434304
11715,경기도,의정부시,맘스터치행복로점,경기도 의정부시 시민로121번길 31,경기도 의정부시 의정부동 179-14번지,,일반음식점,서양식,031-848-8982,Y,,,,11695,37.7398129,127.0491611
11717,경기도,의정부시,붐바타의정부민락점,경기도 의정부시 오목로225번길 161,경기도 의정부시 민락동 809-1번지,,일반음식점,서양식,031-853-2019,Y,,,,11813,37.74496852,127.0964277
11719,경기도,수원시,남문통닭본점,경기도 수원시 팔달구 정조로800번길 16,경기도 수원시 팔달구 팔달로1가 50번지,,일반음식점,한식,070-8670-8611,Y,,,,16257,37.27943729,127.0176407
2507,경기도,성남시,정가네 어죽마을,경기도 성남시 중원구 산성대로 414,경기도 성남시 중원구 금광동 4542번지,1층,일반음식점,한식,031-731-2288,Y,,,,13170,37.44865887,127.1590191
2509,경기도,성남시,정가네짬뽕,경기도 성남시 중원구 금빛로 48,경기도 성남시 중원구 금광동 2399번지,1층,일반음식점,중식,031-743-2001,Y,,,,13183,37.44627713,127.1677689
2550,경기도,수원시,송풍가든,경기도 수원시 장안구 경수대로 1013,경기도 수원시 장안구 송죽동 440-3번지,,일반음식점,한식,031-252-4700,Y,,,,16300,37.3062283,127.0006674
2552,경기도,수원시,쿠우쿠우 서수원점,경기도 수원시 권선구 금곡로 206,경기도 수원시 권선구 금곡동 1117번지,우성메디피아 603호,일반음식점,일식,031-294-3110,Y,,,,16393,37.27403362,126.9543636
2555,경기도,수원시,덕담오리,경기도 수원시 영통구 청명남로34번길 21,경기도 수원시 영통구 영통동 1011-5번지,테라스가든상가 2층,일반음식점,한식,031-273-9922,Y,,http://duckdam9922.modoo.at/,,16705,37.25232395,127.0767208
2557,경기도,시흥시,복사꽃피는집 시흥점,경기도 시흥시 관곡지로 13,경기도 시흥시 하중동 351-1번지,,일반음식점,한식,,Y,,,,14972,37.39878136,126.796711
2559,경기도,시흥시,월수금통돼지 김치찌개,경기도 시흥시 경기과기대로 219,경기도 시흥시 정왕동 1277-14번지,길산지식산업센터 136호. 138호,일반음식점,한식,,Y,,,,15079,37.33444911,126.7326514
2562,경기도,시흥시,장어의품격,경기도 시흥시 금오로118번길 160,경기도 시흥시 금이동 56-1번지,1호. 2층,일반음식점,한식,,Y,,,,14931,37.4050155,126.8464021
2564,경기도,시흥시,황제생고기,경기도 시흥시 월곶중앙로46번길 27,경기도 시흥시 월곶동 1004-2번지,덕신빌딩 1층,일반음식점,한식,,Y,,,,14966,37.3904812,126.7415247
2570,경기도,시흥시,행복한다이닝in배곧,경기도 시흥시 배곧4로 32-28,경기도 시흥시 정왕동 2473-2번지,303호,일반음식점,한식,,Y,,,,15010,37.37816688,126.7259602
2572,경기도,시흥시,솔밭가든,경기도 시흥시 과림저수지길 47-44,경기도 시흥시 과림동 254-4번지,1층. 2층,일반음식점,한식,,Y,,,,14926,37.44951032,126.8261737
2574,경기도,시흥시,달빛맥주시흥은계점,경기도 시흥시 은계번영길 28,경기도 시흥시 은행동 645-5번지,110호,일반음식점,서양식,,Y,,,,14922,37.43654174,126.8031965
2577,경기도,시흥시,아낌없이 주는 갈비(주식회사 쓰리케이),경기도 시흥시 은계번영길 23,경기도 시흥시 은행동 646-10번지,은계타운 219호~223호,일반음식점,한식,,Y,,,,14923,37.43714094,126.8039257
2579,경기도,시흥시,진애연,경기도 시흥시 월곶해안로 153,경기도 시흥시 월곶동 1013-19번지,2층. 3층,일반음식점,일식,,Y,,,,14963,37.38832418,126.7368923
2581,경기도,시흥시,전주교동짬뽕,경기도 시흥시 다솜마을2길 9,경기도 시흥시 정왕동 1802-8번지,1층,일반음식점,중식,,Y,,,,15054,37.35040155,126.7407539
2583,경기도,시흥시,소양강횟집,경기도 시흥시 오이도로 131,경기도 시흥시 정왕동 1972-2번지,,일반음식점,일식,,Y,,,,15015,37.34812451,126.6896427
2585,경기도,시흥시,60계배곧신도시점,경기도 시흥시 서울대학로278번길 26,경기도 시흥시 정왕동 2525번지,아브뉴프랑 센트럴 오렌지 104호,일반음식점,서양식,,Y,,,,15011,37.36890413,126.7278397
2588,경기도,시흥시,힘찬한우 거모점,경기도 시흥시 황고개로 228,경기도 시흥시 군자동 610번지,,일반음식점,한식,,Y,,,,15067,37.35267784,126.7834339
2590,경기도,시흥시,딱한잔만,경기도 시흥시 삼미시장4길 23,경기도 시흥시 신천동 756-3,,일반음식점,서양식,,Y,,3시오픈,,14948,37.43982321,126.7821968
4710,경기도,안양시,왕도돼지갈비,경기도 안양시 만안구 양화로 14,경기도 안양시 만안구 안양동 714-39번지,,일반음식점,한식,031-466-1063,Y,,,,14003,37.39506615,126.9156068
4716,경기도,안양시,테이블아레테,경기도 안양시 동안구 시민대로 401,경기도 안양시 동안구 관양동 224-5번지,대륭테케노타운15차 214호,일반음식점,서양식,031-8040-2995,Y,,,,14057,37.39702755,126.9743742
4718,경기도,안양시,면채반,경기도 안양시 동안구 시민대로 180,경기도 안양시 동안구 호계동 1039번지,롯데백화점 지하1층,일반음식점,한식,031-8086-9055,Y,,,,14073,37.38995087,126.9503841
4721,경기도,안양시,테리야끼,경기도 안양시 동안구 시민대로 180,경기도 안양시 동안구 호계동 1039번지,롯데백화점 7층,일반음식점,서양식,031-8086-9853,Y,,,,14073,37.38995087,126.9503841
4723,경기도,양평군,평양초계탕막국수,경기도 양평군 강하면 강남로 309,경기도 양평군 강하면 전수리 564-2번지,,일반음식점,한식,031-772-8229,Y,,,,12575,37.50148395,127.4195256
4725,경기도,양평군,호박골오리집,경기도 양평군 강상면 강남로 1370,경기도 양평군 강상면 화양리 104-1번지,,일반음식점,한식,031-774-9986,Y,,,,12572,37.45268347,127.4874952
4727,경기도,연천군,백화원,경기도 연천군 전곡읍 평화로 599-1,경기도 연천군 전곡읍 전곡리 293-14번지,,일반음식점,한식,031-832-1100,Y,,,,11027,38.02365263,127.0664545
4729,경기도,연천군,강마을매운탕,경기도 연천군 미산면 왕산로28번길 20,경기도 연천군 미산면 우정리 390-1번지,,일반음식점,한식,031-833-7228,Y,,,,11044,38.056966,127.0140068
